time_s,acc_x_m_s2,acc_y_m_s2,acc_z_m_s2,v_x_m_s,v_y_m_s,v_z_m_s,x_pos_m,y_pos_m,z_pos_m,altitude_m
7.46,0.08,-0.18,9.81,0.09679999999999946,0.08220000000000034,73.1826,0.1877639999999978,0.3838020000000011,600.0,600.0
7.48,0.05,0.17,9.81,0.09809999999999948,0.08210000000000034,73.3788,0.18971299999999783,0.38544500000000115,600.0,600.0
7.5,0.01,-0.17,9.81,0.09869999999999947,0.08210000000000034,73.57499999999999,0.19168099999999777,0.3870870000000011,600.0,600.0
7.52,0.07,-0.06,9.81,0.09949999999999945,0.07980000000000038,73.77119999999998,0.19366299999999773,0.3887060000000011,600.0,600.0
7.54,-0.11,0.1,9.81,0.09909999999999944,0.0802000000000004,73.96739999999998,0.19564899999999777,0.39030600000000115,600.0,600.0
7.56,-0.3,0.08,9.81,0.09499999999999953,0.08200000000000036,74.16359999999997,0.1975899999999977,0.3919280000000011,600.0,600.0
7.58,0.1,0.18,9.81,0.09299999999999949,0.08460000000000042,74.35979999999998,0.19946999999999773,0.39359400000000117,600.0,600.0
7.6,-0.11,0.03,9.81,0.09289999999999948,0.08670000000000037,74.55599999999997,0.20132899999999768,0.39530700000000113,600.0,600.0
7.62,0.16,0.01,9.81,0.0933999999999995,0.08710000000000039,74.75219999999997,0.2031919999999977,0.3970450000000012,600.0,600.0
7.64,0.01,-0.03,9.81,0.09509999999999946,0.0869000000000004,74.94839999999996,0.20507699999999765,0.39878500000000117,600.0,600.0
7.66,-0.31,0.54,9.81,0.09209999999999939,0.09200000000000051,75.14459999999997,0.2069489999999977,0.4005740000000012,600.0,600.0
7.68,0.04,-0.32,9.81,0.08939999999999945,0.09420000000000046,75.34079999999996,0.20876399999999765,0.4024360000000012,600.0,600.0
7.7,-0.04,-0.05,9.81,0.08939999999999945,0.09050000000000037,75.53699999999996,0.21055199999999769,0.4042830000000012,600.0,600.0
7.72,0.29,0.09,9.81,0.0918999999999994,0.09090000000000037,75.73319999999995,0.21236499999999764,0.4060970000000012,600.0,600.0
7.74,0.03,0.25,9.81,0.09509999999999948,0.09430000000000045,75.92939999999996,0.21423499999999768,0.4079490000000013,600.0,600.0
7.76,0.05,0.11,9.81,0.09589999999999946,0.09790000000000038,76.12559999999995,0.21614499999999762,0.40987100000000126,600.0,600.0
7.78,-0.02,0.08,9.81,0.09619999999999947,0.09980000000000042,76.32179999999995,0.21806599999999765,0.4118480000000013,600.0,600.0
7.8,0.06,0.19,9.81,0.09659999999999946,0.10250000000000035,76.51799999999994,0.2199939999999976,0.41387100000000127,600.0,600.0
7.82,0.0,0.3,9.81,0.09719999999999948,0.10740000000000047,76.71419999999995,0.22193199999999763,0.41597000000000134,600.0,600.0
7.84,0.23,-0.03,9.81,0.09949999999999944,0.1101000000000004,76.91039999999994,0.22389899999999757,0.4181450000000013,600.0,600.0
7.86,-0.05,0.0,9.81,0.10129999999999947,0.1098000000000004,77.10659999999994,0.2259069999999976,0.4203440000000014,600.0,600.0
7.88,0.11,0.01,9.81,0.10189999999999946,0.1099000000000004,77.30279999999993,0.22793899999999756,0.42254100000000133,600.0,600.0
7.9,0.14,-0.0,9.81,0.10439999999999952,0.1100000000000004,77.49899999999994,0.2300019999999976,0.4247400000000014,600.0,600.0
7.92,0.14,-0.16,9.81,0.10719999999999946,0.10840000000000044,77.69519999999993,0.23211799999999755,0.42692400000000136,600.0,600.0
7.94,-0.11,-0.43,9.81,0.10749999999999947,0.1025000000000003,77.89139999999993,0.2342649999999976,0.42903300000000144,600.0,600.0
7.96,-0.12,0.12,9.81,0.10519999999999952,0.09940000000000036,78.08759999999992,0.23639199999999752,0.4310520000000014,600.0,600.0
7.98,0.06,0.09,9.81,0.1045999999999995,0.10150000000000041,78.28379999999993,0.23848999999999757,0.4330610000000014,600.0,600.0
8.0,-0.21,0.15,9.81,0.10309999999999953,0.10390000000000035,78.47999999999992,0.2405669999999975,0.43511500000000136,600.0,600.0
8.02,0.15,0.2,9.81,0.10249999999999954,0.10740000000000027,78.67619999999991,0.24262299999999745,0.43722800000000134,600.0,600.0
8.04,0.08,-0.18,9.81,0.10479999999999949,0.10760000000000026,78.8723999999999,0.2446959999999974,0.4393780000000013,600.0,600.0
8.06,-0.25,-0.18,9.81,0.10309999999999937,0.10400000000000002,79.06859999999992,0.24677499999999752,0.4414940000000015,600.0,600.0
8.08,-0.15,0.08,9.81,0.09909999999999945,0.10300000000000005,79.26479999999991,0.24879699999999746,0.44356400000000146,600.0,600.0
8.1,-0.09,0.11,9.81,0.09669999999999951,0.10490000000000001,79.4609999999999,0.2507549999999974,0.4456430000000014,600.0,600.0
8.12,0.07,-0.21,9.81,0.09649999999999952,0.10390000000000003,79.65719999999989,0.25268699999999733,0.4477310000000014,600.0,600.0
8.14,-0.09,-0.5,9.81,0.0962999999999995,0.09679999999999955,79.85339999999991,0.2546149999999974,0.4497380000000015,600.0,600.0
8.16,0.16,0.4,9.81,0.09699999999999948,0.09579999999999958,80.0495999999999,0.2565479999999974,0.45166400000000145,600.0,600.0
8.18,0.02,-0.06,9.81,0.09879999999999944,0.09919999999999951,80.24579999999989,0.25850599999999735,0.4536140000000014,600.0,600.0
8.2,-0.34,0.11,9.81,0.09559999999999952,0.0996999999999995,80.44199999999988,0.2604499999999973,0.45560300000000137,600.0,600.0
8.22,0.28,0.06,9.81,0.09499999999999947,0.10139999999999962,80.6381999999999,0.2623559999999974,0.4576140000000015,600.0,600.0
8.24,-0.07,-0.19,9.81,0.09709999999999942,0.10009999999999965,80.83439999999989,0.2642769999999974,0.45962900000000145,600.0,600.0
8.26,0.25,0.3,9.81,0.09889999999999939,0.10119999999999962,81.03059999999988,0.26623699999999734,0.4616420000000014,600.0,600.0
8.28,0.1,-0.11,9.81,0.10239999999999931,0.10309999999999958,81.22679999999987,0.26824999999999727,0.46368500000000135,600.0,600.0
8.3,-0.0,0.03,9.81,0.10339999999999938,0.10229999999999953,81.42299999999989,0.2703079999999974,0.46573900000000146,600.0,600.0
8.32,-0.38,0.21,9.81,0.09959999999999947,0.10469999999999947,81.61919999999988,0.2723379999999973,0.4678090000000014,600.0,600.0
8.34,0.3,0.14,9.81,0.09879999999999949,0.1081999999999994,81.81539999999987,0.27432199999999723,0.46993800000000135,600.0,600.0
8.36,-0.22,-0.2,9.81,0.09959999999999947,0.1075999999999994,82.01159999999986,0.27630599999999716,0.4720960000000013,600.0,600.0
8.38,0.3,-0.07,9.81,0.10039999999999952,0.10489999999999922,82.20779999999988,0.2783059999999973,0.47422100000000145,600.0,600.0
8.4,0.07,0.07,9.81,0.10409999999999944,0.10489999999999922,82.40399999999987,0.28035099999999724,0.4763190000000014,600.0,600.0
8.42,0.08,0.24,9.81,0.10559999999999942,0.10799999999999915,82.60019999999986,0.2824479999999972,0.4784480000000013,600.0,600.0
8.44,-0.06,0.02,9.81,0.10579999999999941,0.1105999999999991,82.79639999999985,0.28456199999999715,0.4806340000000012,600.0,600.0
8.46,0.35,-0.3,9.81,0.1086999999999996,0.10779999999999891,82.99259999999987,0.28670699999999727,0.48281800000000136,600.0,600.0
8.48,-0.02,0.28,9.81,0.11199999999999953,0.10759999999999892,83.18879999999986,0.28891399999999723,0.4849720000000013,600.0,600.0
8.5,-0.08,0.03,9.81,0.11099999999999956,0.11069999999999885,83.38499999999985,0.2911439999999972,0.4871550000000012,600.0,600.0
8.52,-0.17,0.29,9.81,0.10849999999999961,0.11389999999999878,83.58119999999984,0.29333899999999713,0.48940100000000114,600.0,600.0
8.54,-0.28,-0.1,9.81,0.1039999999999997,0.11579999999999874,83.77739999999983,0.29546399999999706,0.4916980000000011,600.0,600.0
8.56,-0.3,-0.09,9.81,0.09819999999999932,0.11389999999999861,83.97359999999985,0.2974859999999972,0.4939950000000012,600.0,600.0
8.58,-0.3,0.25,9.81,0.09219999999999945,0.11549999999999858,84.16979999999984,0.29938999999999716,0.4962890000000011,600.0,600.0
8.6,0.05,0.12,9.81,0.0896999999999995,0.1191999999999985,84.36599999999983,0.3012089999999971,0.498636000000001,600.0,600.0
8.62,-0.11,-0.04,9.81,0.08909999999999951,0.11999999999999848,84.56219999999982,0.3029969999999971,0.5010280000000009,600.0,600.0
8.64,0.1,0.04,9.81,0.08899999999999951,0.11999999999999848,84.75839999999984,0.30477799999999716,0.5034280000000011,600.0,600.0
8.66,-0.36,-0.13,9.81,0.08639999999999956,0.1190999999999985,84.95459999999983,0.30653199999999714,0.505819000000001,600.0,600.0
8.68,0.1,-0.05,9.81,0.08379999999999961,0.11729999999999853,85.15079999999982,0.3082339999999971,0.5081830000000009,600.0,600.0
8.7,0.0,-0.43,9.81,0.08479999999999958,0.11249999999999863,85.34699999999981,0.3099199999999971,0.5104810000000009,600.0,600.0
8.72,-0.27,0.0,9.81,0.0820999999999994,0.10819999999999834,85.54319999999983,0.3115889999999972,0.5126880000000009,600.0,600.0
8.74,0.39,0.03,9.81,0.08329999999999937,0.10849999999999833,85.73939999999982,0.3132429999999971,0.5148550000000008,600.0,600.0
8.76,0.03,0.06,9.81,0.08749999999999929,0.10939999999999832,85.93559999999981,0.31495099999999704,0.5170340000000008,600.0,600.0
8.78,-0.01,-0.19,9.81,0.08769999999999928,0.10809999999999835,86.1317999999998,0.316702999999997,0.5192090000000007,600.0,600.0
8.8,0.2,0.05,9.81,0.0895999999999994,0.10669999999999825,86.32799999999982,0.3184759999999971,0.5213570000000008,600.0,600.0
8.82,-0.15,-0.13,9.81,0.09009999999999939,0.10589999999999827,86.52419999999981,0.32027299999999703,0.5234830000000008,600.0,600.0
8.84,-0.36,-0.1,9.81,0.08499999999999949,0.10359999999999832,86.7203999999998,0.322023999999997,0.5255780000000008,600.0,600.0
8.86,0.11,0.15,9.81,0.08249999999999955,0.1040999999999983,86.91659999999979,0.32369899999999696,0.5276550000000007,600.0,600.0
8.88,0.07,-0.01,9.81,0.08429999999999967,0.1054999999999984,87.11279999999981,0.3253669999999971,0.5297510000000007,600.0,600.0
8.9,-0.02,-0.32,9.81,0.08479999999999965,0.10219999999999847,87.3089999999998,0.327057999999997,0.5318280000000006,600.0,600.0
8.92,-0.38,-0.19,9.81,0.08079999999999973,0.09709999999999858,87.50519999999979,0.32871399999999695,0.5338210000000005,600.0,600.0
8.94,-0.03,-0.02,9.81,0.07669999999999982,0.09499999999999863,87.70139999999978,0.3302889999999969,0.5357420000000005,600.0,600.0
8.96,-0.24,0.07,9.81,0.07399999999999964,0.09549999999999866,87.8975999999998,0.331795999999997,0.5376470000000007,600.0,600.0
8.98,0.29,0.03,9.81,0.07449999999999962,0.09649999999999863,88.09379999999979,0.33328099999999694,0.5395670000000006,600.0,600.0
9.0,-0.04,0.27,9.81,0.07699999999999957,0.09949999999999856,88.28999999999978,0.3347959999999969,0.5415270000000005,600.0,600.0
9.02,0.46,0.05,9.81,0.08119999999999948,0.10269999999999849,88.48619999999977,0.33637799999999685,0.5435490000000005,600.0,600.0
9.04,-0.19,-0.05,9.81,0.08389999999999942,0.10269999999999849,88.68239999999976,0.3380289999999968,0.5456030000000004,600.0,600.0
9.06,0.02,-0.07,9.81,0.0821999999999993,0.10149999999999841,88.87859999999978,0.3396899999999969,0.5476450000000005,600.0,600.0
9.08,-0.33,0.2,9.81,0.07909999999999937,0.10279999999999838,89.07479999999977,0.34130299999999686,0.5496880000000004,600.0,600.0
9.1,0.08,0.35,9.81,0.07659999999999942,0.10829999999999826,89.27099999999976,0.34285999999999683,0.5517990000000004,600.0,600.0
9.12,-0.11,0.11,9.81,0.07629999999999942,0.11289999999999815,89.46719999999975,0.3443889999999968,0.5540110000000003,600.0,600.0
9.14,-0.18,-0.16,9.81,0.07339999999999923,0.11239999999999813,89.66339999999977,0.34588599999999686,0.5562640000000003,600.0,600.0
9.16,-0.01,0.12,9.81,0.07149999999999927,0.11199999999999813,89.85959999999976,0.34733499999999684,0.5585080000000002,600.0,600.0
9.18,-0.18,0.25,9.81,0.06959999999999932,0.11569999999999805,90.05579999999975,0.3487459999999968,0.5607850000000001,600.0,600.0
9.2,-0.03,0.07,9.81,0.06749999999999937,0.11889999999999798,90.25199999999974,0.35011699999999674,0.563131,600.0,600.0
9.22,0.15,-0.14,9.81,0.06869999999999944,0.11819999999999793,90.44819999999976,0.3514789999999968,0.5655020000000002,600.0,600.0
9.24,0.17,-0.13,9.81,0.07189999999999938,0.115499999999998,90.64439999999975,0.3528849999999968,0.5678390000000001,600.0,600.0
9.26,-0.11,-0.15,9.81,0.07249999999999937,0.11269999999999805,90.84059999999974,0.35432899999999673,0.570121,600.0,600.0
9.28,-0.09,0.57,9.81,0.07049999999999941,0.11689999999999796,91.03679999999973,0.35575899999999666,0.572417,600.0,600.0
9.3,0.04,0.11,9.81,0.06999999999999938,0.12369999999999842,91.23299999999975,0.35716399999999676,0.5748230000000001,600.0,600.0
9.32,-0.08,0.11,9.81,0.06959999999999938,0.12589999999999837,91.42919999999974,0.3585599999999967,0.577319,600.0,600.0
9.34,0.4,0.17,9.81,0.07279999999999931,0.12869999999999832,91.62539999999973,0.3599839999999967,0.579865,600.0,600.0
9.36,-0.08,0.25,9.81,0.07599999999999923,0.13289999999999821,91.82159999999972,0.36147199999999663,0.5824809999999999,600.0,600.0
9.38,0.07,-0.25,9.81,0.07589999999999923,0.13289999999999821,92.01779999999974,0.36299099999999673,0.5851390000000001,600.0,600.0
9.4,-0.2,0.21,9.81,0.07459999999999926,0.13249999999999823,92.21399999999973,0.3644959999999967,0.587793,600.0,600.0
9.42,-0.23,-0.36,9.81,0.07029999999999935,0.13099999999999826,92.41019999999972,0.3659449999999967,0.590428,600.0,600.0
9.44,-0.16,0.1,9.81,0.06639999999999943,0.12839999999999832,92.60639999999971,0.36731199999999664,0.5930219999999998,600.0,600.0
9.46,0.01,-0.1,9.81,0.06489999999999933,0.12839999999999832,92.80259999999973,0.3686249999999967,0.59559,600.0,600.0
9.48,-0.27,-0.06,9.81,0.06229999999999939,0.12679999999999836,92.99879999999972,0.36989699999999665,0.5981419999999998,600.0,600.0
9.5,-0.14,-0.15,9.81,0.058199999999999474,0.12469999999999841,93.19499999999971,0.3711019999999966,0.6006569999999998,600.0,600.0
9.52,-0.1,0.16,9.81,0.055799999999999524,0.12479999999999841,93.3911999999997,0.3722419999999966,0.6031519999999997,600.0,600.0
9.54,0.01,0.07,9.81,0.05489999999999954,0.12709999999999835,93.58739999999969,0.37334899999999654,0.6056709999999996,600.0,600.0
9.56,0.16,-0.23,9.81,0.05659999999999966,0.12549999999999825,93.78359999999971,0.37446399999999663,0.6081969999999998,600.0,600.0
9.58,-0.03,0.38,9.81,0.05789999999999963,0.12699999999999823,93.9797999999997,0.3756089999999966,0.6107219999999997,600.0,600.0
9.6,-0.34,0.12,9.81,0.054199999999999714,0.13199999999999812,94.17599999999969,0.37672999999999657,0.6133119999999995,600.0,600.0
9.62,-0.25,-0.38,9.81,0.048299999999999836,0.12939999999999818,94.37219999999968,0.37775499999999657,0.6159259999999994,600.0,600.0
9.64,-0.12,0.24,9.81,0.044599999999999584,0.1279999999999981,94.5683999999997,0.37868399999999663,0.6184999999999996,600.0,600.0
9.66,-0.05,0.01,9.81,0.04289999999999962,0.13049999999999803,94.76459999999969,0.3795589999999966,0.6210849999999996,600.0,600.0
9.68,-0.15,-0.29,9.81,0.04089999999999966,0.1276999999999981,94.96079999999968,0.38039699999999654,0.6236669999999994,600.0,600.0
9.7,0.09,0.06,9.81,0.04029999999999967,0.12539999999999815,95.15699999999967,0.3812089999999965,0.6261979999999994,600.0,600.0
9.72,0.41,0.04,9.81,0.04530000000000001,0.1263999999999982,95.35319999999969,0.3820649999999966,0.6287159999999995,600.0,600.0
9.74,0.01,-0.17,9.81,0.04949999999999992,0.12509999999999824,95.54939999999968,0.3830129999999966,0.6312309999999994,600.0,600.0
9.76,-0.11,-0.07,9.81,0.04849999999999994,0.1226999999999983,95.74559999999967,0.3839929999999966,0.6337089999999993,600.0,600.0
9.78,0.13,-0.06,9.81,0.04869999999999994,0.12139999999999833,95.94179999999966,0.38496499999999656,0.6361499999999992,600.0,600.0
9.8,-0.16,-0.14,9.81,0.048399999999999915,0.11939999999999819,96.13799999999968,0.3859359999999966,0.6385579999999993,600.0,600.0
9.82,0.16,0.18,9.81,0.048399999999999915,0.11979999999999819,96.33419999999967,0.3869039999999966,0.6409499999999992,600.0,600.0
9.84,0.18,-0.01,9.81,0.051799999999999846,0.12149999999999815,96.53039999999966,0.3879059999999966,0.6433629999999991,600.0,600.0
9.86,-0.06,-0.11,9.81,0.05299999999999982,0.12029999999999817,96.72659999999965,0.3889539999999966,0.645780999999999,600.0,600.0
9.88,-0.15,0.27,9.81,0.050899999999999675,0.12189999999999829,96.92279999999967,0.38999299999999665,0.6482029999999992,600.0,600.0
9.9,-0.27,0.2,9.81,0.04669999999999976,0.1265999999999982,97.11899999999966,0.3909689999999966,0.6506879999999992,600.0,600.0
9.92,0.01,-0.18,9.81,0.04409999999999982,0.1267999999999982,97.31519999999965,0.3918769999999966,0.6532219999999991,600.0,600.0
9.94,0.03,-0.55,9.81,0.04449999999999981,0.11949999999999834,97.51139999999964,0.3927629999999966,0.655684999999999,600.0,600.0
9.96,0.04,0.01,9.81,0.04519999999999986,0.11409999999999798,97.70759999999966,0.3936599999999966,0.6580209999999991,600.0,600.0
9.98,-0.2,-0.04,9.81,0.04359999999999989,0.11379999999999799,97.90379999999965,0.3945479999999966,0.660299999999999,600.0,600.0
10.0,0.17,-0.07,39.81,0.043299999999999894,0.11269999999999801,98.39999999999964,0.3954169999999966,0.662564999999999,600.0,600.0
10.02,-0.07,-0.2,39.51,0.044299999999999874,0.10999999999999807,99.19319999999962,0.39629299999999656,0.6647919999999988,605.0,605.0
10.04,-0.21,-0.16,39.21,0.04149999999999993,0.10639999999999815,99.9803999999996,0.39715099999999653,0.6669559999999988,610.0,610.0
10.06,-0.0,-0.09,38.91,0.03939999999999979,0.10389999999999798,100.76159999999966,0.3979599999999966,0.6690589999999988,615.0,615.0
10.08,0.08,0.02,38.61,0.04019999999999977,0.103199999999998,101.53679999999964,0.39875599999999656,0.6711299999999988,620.0,620.0
10.1,0.0,-0.02,38.31,0.04099999999999975,0.103199999999998,102.30599999999963,0.39956799999999654,0.6731939999999987,625.0,625.0
10.12,0.09,0.39,38.01,0.041899999999999736,0.10689999999999793,103.06919999999961,0.4003969999999965,0.6752949999999986,630.0,630.0
10.14,0.07,-0.09,37.71,0.043499999999999844,0.10989999999999812,103.82639999999967,0.4012509999999966,0.6774629999999987,635.0,635.0
10.16,0.09,-0.03,37.41,0.04509999999999981,0.10869999999999815,104.57759999999965,0.4021369999999966,0.6796489999999986,640.0,640.0
10.18,0.07,0.27,37.11,0.04669999999999977,0.11109999999999809,105.32279999999963,0.40305499999999655,0.6818469999999985,645.0,645.0
10.2,-0.08,0.12,36.81,0.046599999999999774,0.114999999999998,106.06199999999961,0.4039879999999965,0.6841079999999985,650.0,650.0
10.22,-0.52,-0.12,36.51,0.040599999999999366,0.114999999999998,106.79519999999967,0.40485999999999656,0.6864079999999986,655.0,655.0
10.24,0.65,0.01,36.21,0.04189999999999934,0.11389999999999803,107.52239999999965,0.4056849999999965,0.6886969999999984,660.0,660.0
10.26,-0.27,-0.31,35.91,0.04569999999999926,0.1108999999999981,108.24359999999963,0.4065609999999965,0.6909449999999984,665.0,665.0
10.28,0.22,-0.29,35.61,0.045199999999999275,0.10489999999999823,108.95879999999961,0.4074699999999965,0.6931029999999982,670.0,670.0
10.3,0.15,-0.02,35.31,0.04889999999999953,0.10179999999999802,109.66799999999967,0.4084109999999965,0.6951699999999984,675.0,675.0
10.32,-0.31,-0.23,35.01,0.047299999999999565,0.09929999999999807,110.37119999999965,0.4093729999999965,0.6971809999999983,680.0,680.0
10.34,0.11,-0.4,34.71,0.045299999999999604,0.09299999999999821,111.06839999999963,0.41029899999999647,0.6991039999999982,685.0,685.0
10.36,-0.25,-0.21,34.41,0.043899999999999634,0.08689999999999834,111.75959999999961,0.4111909999999964,0.700902999999998,690.0,690.0
10.38,-0.08,-0.15,34.11,0.040599999999999414,0.0832999999999981,112.44479999999966,0.41203599999999646,0.7026049999999981,695.0,695.0
10.4,0.19,-0.05,33.81,0.04169999999999939,0.08129999999999814,113.12399999999964,0.4128589999999964,0.7042509999999981,700.0,700.0
10.42,0.24,0.07,33.51,0.0459999999999993,0.08149999999999813,113.79719999999962,0.4137359999999964,0.705878999999998,705.0,705.0
10.44,0.2,-0.12,33.21,0.0503999999999992,0.08099999999999814,114.4643999999996,0.41469999999999635,0.7075039999999979,710.0,710.0
10.46,0.06,0.01,32.91,0.05299999999999938,0.07989999999999807,115.12559999999965,0.4157339999999964,0.709112999999998,715.0,715.0
10.48,-0.04,0.01,32.61,0.05319999999999938,0.08009999999999806,115.78079999999963,0.41679599999999634,0.7107129999999979,720.0,720.0
10.5,-0.49,0.42,32.31,0.04789999999999949,0.08439999999999798,116.42999999999961,0.4178069999999963,0.7123579999999978,725.0,725.0
10.52,-0.24,-0.03,32.01,0.04059999999999965,0.0882999999999979,117.0731999999996,0.4186919999999963,0.7140849999999977,730.0,730.0
10.54,0.09,0.1,31.71,0.039099999999999684,0.08899999999999787,117.7103999999996,0.4194889999999963,0.7158579999999977,735.0,735.0
10.56,-0.17,-0.47,31.41,0.038299999999999626,0.08529999999999763,118.34159999999964,0.42026299999999633,0.7176009999999977,740.0,740.0
10.58,0.31,0.02,31.11,0.0396999999999996,0.08079999999999772,118.96679999999964,0.42104299999999634,0.7192619999999976,745.0,745.0
10.6,0.06,0.17,30.81,0.043399999999999515,0.08269999999999768,119.58599999999963,0.4218739999999963,0.7208969999999976,750.0,750.0
10.62,-0.21,-0.11,30.51,0.04189999999999955,0.08329999999999767,120.19919999999962,0.4227269999999963,0.7225569999999975,755.0,755.0
10.64,0.16,0.18,30.21,0.041399999999999514,0.08399999999999772,120.80639999999966,0.42355999999999633,0.7242299999999975,760.0,760.0
10.66,-0.15,-0.0,29.91,0.04149999999999951,0.08579999999999768,121.40759999999965,0.4243889999999963,0.7259279999999974,765.0,765.0
10.68,-0.29,-0.27,29.61,0.037099999999999606,0.08309999999999775,122.00279999999964,0.42517499999999625,0.7276169999999973,770.0,770.0
10.7,-0.18,0.17,29.31,0.03239999999999971,0.08209999999999777,122.59199999999963,0.42586999999999625,0.7292689999999972,775.0,775.0
10.72,-0.08,-0.18,29.01,0.02979999999999953,0.08199999999999777,123.17519999999966,0.42649199999999626,0.7309099999999973,780.0,780.0
10.74,0.07,0.22,28.71,0.029699999999999532,0.08239999999999777,123.75239999999965,0.4270869999999962,0.7325539999999972,785.0,785.0
10.76,0.0,0.09,28.41,0.030399999999999518,0.0854999999999977,124.32359999999964,0.4276879999999962,0.734232999999997,790.0,790.0
10.78,-0.14,0.12,28.11,0.028999999999999547,0.08759999999999765,124.88879999999963,0.42828199999999617,0.735963999999997,795.0,795.0
10.8,0.09,0.12,27.81,0.028499999999999512,0.08999999999999782,125.44799999999967,0.4288569999999962,0.7377399999999971,800.0,800.0
10.82,-0.02,0.28,27.51,0.029199999999999497,0.09399999999999774,126.00119999999966,0.4294339999999962,0.739579999999997,805.0,805.0
10.84,0.11,0.03,27.21,0.030099999999999478,0.09709999999999767,126.54839999999965,0.43002699999999616,0.7414909999999969,810.0,810.0
10.86,0.08,0.14,26.91,0.03199999999999944,0.09879999999999764,127.08959999999963,0.43064799999999614,0.7434499999999968,815.0,815.0
10.88,0.46,0.04,26.61,0.0373999999999998,0.10059999999999776,127.62479999999967,0.4313419999999962,0.7454439999999969,820.0,820.0
10.9,0.03,0.04,26.31,0.0422999999999997,0.10139999999999774,128.15399999999966,0.43213899999999617,0.7474639999999968,825.0,825.0
10.92,-0.08,-0.3,26.01,0.04179999999999971,0.09879999999999779,128.67719999999966,0.43297999999999615,0.7494659999999967,830.0,830.0
10.94,0.06,0.12,25.71,0.041599999999999714,0.09699999999999782,129.19439999999966,0.43381399999999615,0.7514239999999967,835.0,835.0
10.96,0.3,0.07,25.41,0.045199999999999955,0.09889999999999795,129.7055999999997,0.4346819999999962,0.7533829999999967,840.0,840.0
10.98,-0.16,-0.04,25.11,0.046599999999999926,0.09919999999999794,130.2107999999997,0.43559999999999616,0.7553639999999966,845.0,845.0
11.0,0.18,0.2,24.81,0.046799999999999925,0.1007999999999979,130.7099999999997,0.43653399999999615,0.7573639999999965,850.0,850.0
11.02,0.14,0.05,24.51,0.04999999999999986,0.10329999999999785,131.2031999999997,0.4375019999999961,0.7594049999999964,855.0,855.0
11.04,-0.11,0.06,24.21,0.05029999999999985,0.10439999999999783,131.6903999999997,0.4385049999999961,0.7614819999999963,860.0,860.0
11.06,-0.21,0.09,23.91,0.047099999999999635,0.10589999999999793,132.17159999999973,0.4394789999999962,0.7635849999999964,865.0,865.0
11.08,-0.05,0.23,23.61,0.04449999999999969,0.10909999999999787,132.64679999999973,0.44039499999999615,0.7657349999999963,870.0,870.0
11.1,-0.25,0.33,23.31,0.04149999999999976,0.11469999999999775,133.11599999999973,0.4412549999999961,0.7679729999999962,875.0,875.0
11.12,-0.15,-0.12,23.01,0.037499999999999846,0.1167999999999977,133.57919999999973,0.4420449999999961,0.7702879999999962,880.0,880.0
11.14,0.25,0.6,22.71,0.038499999999999916,0.12159999999999802,134.03639999999976,0.4428049999999961,0.7726719999999964,885.0,885.0
11.16,-0.26,-0.15,22.41,0.03839999999999992,0.1260999999999979,134.48759999999976,0.4435739999999961,0.7751489999999963,890.0,890.0
11.18,-0.04,-0.07,22.11,0.03539999999999999,0.12389999999999796,134.93279999999976,0.44431199999999604,0.7776489999999963,895.0,895.0
11.2,-0.06,-0.3,21.81,0.03440000000000001,0.12019999999999803,135.37199999999976,0.445009999999996,0.7800899999999962,900.0,900.0
11.22,0.1,0.0,21.51,0.03480000000000003,0.11719999999999783,135.8051999999998,0.44570199999999605,0.7824639999999963,905.0,905.0
11.24,-0.17,-0.42,21.21,0.03410000000000005,0.11299999999999792,136.23239999999979,0.44639099999999604,0.7847659999999962,910.0,910.0
11.26,-0.24,0.16,20.91,0.030000000000000134,0.11039999999999797,136.65359999999978,0.44703199999999604,0.7869999999999961,915.0,915.0
11.28,-0.05,-0.33,20.61,0.027100000000000197,0.108699999999998,137.06879999999978,0.44760299999999603,0.7891909999999961,920.0,920.0
11.3,-0.26,-0.1,20.31,0.023999999999999987,0.10439999999999772,137.4779999999998,0.44811399999999607,0.7913219999999962,925.0,925.0
11.32,0.11,-0.17,20.01,0.02250000000000002,0.10169999999999778,137.8811999999998,0.44857899999999606,0.7933829999999961,930.0,930.0
11.34,-0.06,-0.03,19.71,0.02300000000000001,0.09969999999999782,138.2783999999998,0.44903399999999605,0.795396999999996,935.0,935.0
11.36,0.2,0.0,19.41,0.02439999999999998,0.09939999999999782,138.6695999999998,0.449507999999996,0.797387999999996,940.0,940.0
11.38,0.17,0.2,19.11,0.02810000000000023,0.10139999999999796,139.05479999999983,0.4500329999999961,0.7993959999999961,945.0,945.0
11.4,-0.29,0.66,18.81,0.026900000000000254,0.10999999999999778,139.43399999999983,0.45058299999999607,0.8015099999999961,950.0,950.0
11.42,-0.2,-0.21,18.51,0.02200000000000036,0.11449999999999769,139.80719999999982,0.4510719999999961,0.803754999999996,955.0,955.0
11.44,-0.05,0.14,18.21,0.019500000000000413,0.11379999999999771,140.17439999999982,0.4514869999999961,0.8060379999999959,960.0,960.0
11.46,-0.12,-0.12,17.91,0.017800000000000298,0.11399999999999773,140.53559999999985,0.4518599999999961,0.808315999999996,965.0,965.0
11.48,0.15,0.23,17.61,0.018100000000000293,0.1150999999999977,140.89079999999984,0.4522189999999961,0.810606999999996,970.0,970.0
